person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
-0.7494431508933501,-1.7560621086775112,-1.1885066893692307,-1.315027973434786,-0.5551072933227001,0,-0.4107110131818421,-0.6807899657614185,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.586496572759928,0.21071205982424196,0.32730219538938476,3.8248584618818096,-0.33656171080825537,1,3.061761912555663,-0.6807899657614185,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
-1.0753363071601945,-1.7418940503155262,0.07466738126294886,-0.8853268566559067,0.5930724834696067,1,1.6540026183377556,-0.9302453339965482,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
-1.0753363071601945,-1.7371228018697165,0.07466738126294886,-1.2158661772550448,0.03203009253700193,1,-0.03530853472373334,-0.6807899657614185,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
-0.42354999462650583,2.2139079721871386,-0.6832370611163588,3.742223631732025,-1.435813372112254,0,0.9031976614215386,-0.9302453339965482,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-0.2606034164930837,1.3033643756585493,0.5799370095158206,3.5852174544474344,1.026901774132609,1,1.4663013791087016,-0.6807899657614185,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
-1.0753363071601945,-1.7196403648163676,0.07466738126294886,-1.1332313471052602,-1.14550655354829,1,0.3400939437343752,-0.43133459752628867,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.9123897290267723,-0.40845758581519886,-0.9358718752427947,3.411684311132887,2.4034127565370227,1,4.281819967544517,-0.9302453339965482,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
-0.586496572759928,0.1742903159630984,0.8325718236422566,3.411684311132887,1.1475911256704365,1,2.7802100537120813,-0.6807899657614185,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
-0.42354999462650583,0.5749294984356778,-0.177967432863487,3.411684311132887,1.9141316016539374,1,2.123255716410392,-0.43133459752628867,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
-0.7494431508933501,0.44745339492167524,-0.4306022469899229,3.411684311132887,-0.01037427421953181,1,2.310956955639446,-0.43133459752628867,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-0.2606034164930837,0.10326791543386842,0.32730219538938476,3.411684311132887,2.2729377819015326,1,2.217106336024919,-0.9302453339965482,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
-0.586496572759928,-1.7196403648163676,-0.177967432863487,-1.1332313471052602,0.5441443679812981,1,0.3400939437343752,-0.6807899657614185,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
-0.2606034164930837,0.7821692210055847,0.8325718236422566,3.411684311132887,-1.1520303022800642,1,1.84170385756681,-0.6807899657614185,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-0.9123897290267723,0.25806032684372865,-0.177967432863487,3.411684311132887,0.5441443679812981,1,1.9355544771813373,-0.6807899657614185,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
-0.2606034164930837,1.0858537213197998,-1.1885066893692307,3.411684311132887,-1.435813372112254,1,1.5601519987232288,-0.6807899657614185,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.586496572759928,0.6841947300191085,-0.177967432863487,3.411684311132887,-0.01037427421953181,1,1.9355544771813373,-0.43133459752628867,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
-0.7494431508933501,0.6841947300191085,0.5799370095158206,3.411684311132887,2.478435866952429,1,1.9355544771813373,-0.6807899657614185,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
-0.7494431508933501,1.1942448310505631,0.32730219538938476,3.411684311132887,1.3726604569166563,1,1.4663013791087016,-0.6807899657614185,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
-0.7494431508933501,1.3762078633808363,0.5799370095158206,3.411684311132887,-0.12127800265969778,1,1.2786001398796472,-0.9302453339965482,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
-0.42354999462650583,2.2139079721871386,1.0852066377686924,3.411684311132887,-1.0182934532786876,0,0.715496422192484,-0.43133459752628867,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
-0.42354999462650583,2.505281923076287,1.0852066377686924,3.411684311132887,-1.217267789597809,0,0.5277951829634298,-0.43133459752628867,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-0.586496572759928,-1.7196403648163676,-0.6832370611163588,-1.257183592329937,-0.01037427421953181,0,-0.22300977395278787,-0.6807899657614185,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
-1.0753363071601945,2.614547154659718,-1.1885066893692307,3.411684311132887,-1.6413114571631497,0,0.5277951829634298,-0.43133459752628867,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-0.9123897290267723,0.3928207791299599,0.32730219538938476,3.262941616863275,1.620562908724086,1,2.310956955639446,-0.6807899657614185,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
-0.9123897290267723,-1.7196403648163676,0.5799370095158206,-1.298501007404829,1.2454473566470539,0,-0.4107110131818421,-0.6807899657614185,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
-0.42354999462650583,-1.7196403648163676,-1.1885066893692307,-1.0505965169554756,-0.01037427421953181,1,0.715496422192484,-0.6807899657614185,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
-0.9123897290267723,-0.08248297825796383,0.32730219538938476,3.0811449905337494,-0.01037427421953181,1,2.9679112929411358,-0.9302453339965482,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
-1.0753363071601945,-1.7196403648163676,0.32730219538938476,-1.0505965169554756,0.8442368096429237,1,0.715496422192484,-0.6807899657614185,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
-0.7494431508933501,0.21071205982424196,-0.6832370611163588,3.0811449905337494,-1.0182934532786876,1,2.4048075752539733,-0.9302453339965482,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
-0.2606034164930837,0.9391469370471135,-0.6832370611163588,3.0811449905337494,-1.1520303022800642,1,1.4663013791087016,-0.6807899657614185,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-0.2606034164930837,-1.7196403648163676,-0.6832370611163588,-0.5382605700268118,-1.14550655354829,1,3.1556125321701907,-0.6807899657614185,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.9123897290267723,1.0484121686305443,0.32730219538938476,3.0811449905337494,-0.3626567057353533,1,1.3724507594941744,-0.6807899657614185,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
-1.0753363071601945,-1.7196403648163676,-1.1885066893692307,-0.8522729245959929,0.80183244288639,1,1.6540026183377556,-0.43133459752628867,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
-0.9123897290267723,-1.7196403648163676,0.32730219538938476,-0.76137461143123,-1.2661959050861178,1,2.123255716410392,-0.9302453339965482,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.586496572759928,0.866449136300271,-1.1885066893692307,3.0811449905337494,1.620562908724086,1,1.5601519987232288,-0.43133459752628867,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
-0.42354999462650583,1.4854730949642672,0.07466738126294886,3.0811449905337494,0.5441443679812981,0,0.9970482810360658,-0.6807899657614185,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
-0.2606034164930837,1.849690533575703,1.3378414518951283,3.0811449905337494,-0.6921060166899641,0,0.715496422192484,-0.9302453339965482,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
-0.2606034164930837,-1.7196403648163676,-1.1885066893692307,-1.1001774150453465,-0.01037427421953181,1,0.5277951829634298,-0.43133459752628867,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9123897290267723,1.7768470458534158,0.32730219538938476,3.0811449905337494,-0.01037427421953181,1,0.8093470418070112,-0.43133459752628867,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
-0.586496572759928,0.3563990352688163,-0.6832370611163588,3.0150371264139215,-0.01037427421953181,1,2.123255716410392,-0.9302453339965482,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-1.0753363071601945,-1.7196403648163676,0.07466738126294886,-1.0092791018805836,1.5194448033815815,1,0.9031976614215386,-0.6807899657614185,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.9123897290267723,0.3928207791299599,-0.177967432863487,2.998510160383965,0.6648337195191261,1,2.029405096795865,-0.6807899657614185,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
-0.2606034164930837,0.5093703594856193,0.07466738126294886,2.924138813249159,1.499873557186258,1,1.84170385756681,-0.9302453339965482,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
-0.586496572759928,0.8663034493248264,0.07466738126294886,2.91587533023418,0.8050943172522771,1,1.4663013791087016,-0.9302453339965482,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
-0.586496572759928,0.5166182865139869,-1.1885066893692307,2.91587533023418,-0.01037427421953181,1,1.84170385756681,-0.6807899657614185,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.7494431508933501,0.11965770017138302,0.5799370095158206,2.750605669934611,0.22448068012434938,1,2.310956955639446,-0.9302453339965482,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
-0.7494431508933501,2.2139079721871386,-0.9358718752427947,2.6844978058147833,0.5441443679812981,0,0.3400939437343752,-0.6807899657614185,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
-0.586496572759928,-1.7065285370263559,-0.6832370611163588,-1.2819740413748724,0.831189312179375,0,-0.4107110131818421,-0.6807899657614185,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
-0.9123897290267723,0.028603340518524086,-1.1885066893692307,2.6638390982773372,-0.01037427421953181,1,2.310956955639446,-0.6807899657614185,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
-0.7494431508933501,0.8663034493248264,0.5799370095158206,2.6349169077249126,-0.01037427421953181,1,1.1847495202651197,-0.6807899657614185,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
-0.42354999462650583,-1.6977873184996815,-0.4306022469899229,-1.257183592329937,0.8442368096429237,0,-0.3168603935673149,-0.6807899657614185,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-1.0753363071601945,-0.6087771770514885,-0.4306022469899229,2.585336009635042,0.5571918654448472,1,3.9064174890864076,-0.6807899657614185,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
-0.586496572759928,-0.6634097928432039,-0.6832370611163588,2.585336009635042,-0.01037427421953181,1,4.094118728315462,-0.6807899657614185,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
-0.42354999462650583,-1.6899202218256744,-1.1885066893692307,-1.0505965169554756,0.6028581065672681,1,0.5277951829634298,-0.43133459752628867,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.586496572759928,-1.6846754907096697,-0.9358718752427947,-0.9431712377607558,-0.3626567057353533,1,0.9970482810360658,-0.6807899657614185,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.586496572759928,-1.6846754907096697,-1.1885066893692307,-0.8026920265061223,0.26362317251499595,1,1.6540026183377556,-0.43133459752628867,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.7494431508933501,-1.6833643079306686,-1.1885066893692307,-1.1497583131352171,0.8050943172522771,1,0.05854208489079366,-0.9302453339965482,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.9123897290267723,-0.6269880489820603,0.32730219538938476,2.585336009635042,1.163900497499873,1,4.000268108700935,-0.9302453339965482,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
-0.2606034164930837,-0.40845758581519886,-0.6832370611163588,2.585336009635042,-0.4507273136143085,1,3.2494631517847177,-0.43133459752628867,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
-0.42354999462650583,-1.6833643079306686,-0.9358718752427947,-0.9514347207757343,1.163900497499873,1,0.9970482810360658,-0.6807899657614185,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
-0.9123897290267723,-1.6833643079306686,-0.9358718752427947,-0.76137461143123,-0.01037427421953181,1,1.84170385756681,-0.6807899657614185,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
-0.42354999462650583,-0.6138762211920487,-0.9358718752427947,2.585336009635042,1.7379903858960268,1,3.9064174890864076,-0.6807899657614185,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
-1.0753363071601945,-0.37203584195405526,-0.177967432863487,2.585336009635042,-0.01037427421953181,1,3.1556125321701907,-0.9302453339965482,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
-0.9123897290267723,-0.3551361528024846,0.07466738126294886,2.585336009635042,0.26362317251499595,1,3.1556125321701907,-0.6807899657614185,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
-0.7494431508933501,-0.3356140980929117,-0.9358718752427947,2.585336009635042,-1.0182934532786876,1,3.061761912555663,-0.6807899657614185,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.42354999462650583,-0.3356140980929117,-0.177967432863487,2.585336009635042,-1.6413114571631497,1,3.061761912555663,-0.9302453339965482,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.586496572759928,-0.5541445612597732,-0.6832370611163588,2.585336009635042,1.4052792005755284,1,3.718716249857353,-0.9302453339965482,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-0.7494431508933501,-0.3356140980929117,-0.9358718752427947,2.585336009635042,0.26362317251499595,1,3.061761912555663,-0.43133459752628867,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
-0.9123897290267723,-0.3354684111174671,-1.1885066893692307,2.585336009635042,-0.21587235927042792,1,3.061761912555663,-0.9302453339965482,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
-0.9123897290267723,-0.3354684111174671,-0.4306022469899229,2.585336009635042,0.39409814715048547,1,3.061761912555663,-0.6807899657614185,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.9123897290267723,-0.26277061037062455,-0.6832370611163588,2.585336009635042,0.028768218171114763,1,2.8740606733266088,-0.43133459752628867,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
-0.7494431508933501,-1.6759342721829953,-0.4306022469899229,-0.7283206793713162,-1.0182934532786876,1,1.9355544771813373,-0.43133459752628867,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7494431508933501,-0.26277061037062455,-0.9358718752427947,2.585336009635042,0.7170237093733219,1,2.8740606733266088,-0.9302453339965482,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
-0.2606034164930837,-0.48130107353748597,-0.6832370611163588,2.585336009635042,0.27340879561265746,1,3.437164391013772,-0.43133459752628867,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-0.9123897290267723,-0.22634886650948094,0.07466738126294886,2.585336009635042,0.7855230710569535,1,2.7802100537120813,-0.43133459752628867,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
-0.2606034164930837,-0.4448793296763424,-1.1885066893692307,2.585336009635042,1.388969828746092,1,3.343313771399245,-0.9302453339965482,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
-0.7494431508933501,-0.4448793296763424,-0.9358718752427947,2.585336009635042,2.25336653570621,1,3.343313771399245,-0.9302453339965482,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
-0.7494431508933501,-1.6759342721829953,-0.6832370611163588,-1.315027973434786,-0.5779404138839109,0,-0.5984122524108966,-0.43133459752628867,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-1.0753363071601945,-1.6759342721829953,-1.1885066893692307,-0.8026920265061223,0.6387387245920282,1,1.5601519987232288,-0.43133459752628867,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
-0.2606034164930837,-0.40845758581519886,0.07466738126294886,2.585336009635042,2.4164602540005715,1,3.2494631517847177,-0.9302453339965482,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
-0.9123897290267723,-0.15365106576263837,0.32730219538938476,2.585336009635042,-0.01037427421953181,1,2.592508814483028,-0.43133459752628867,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
-0.586496572759928,-0.1535053787871938,-0.177967432863487,2.585336009635042,-0.01037427421953181,1,2.592508814483028,-0.43133459752628867,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
-0.7494431508933501,-0.1535053787871938,-0.177967432863487,2.585336009635042,0.11031507731829565,1,2.592508814483028,-0.6807899657614185,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
-0.7494431508933501,-0.1535053787871938,-0.177967432863487,2.585336009635042,1.50965918028392,1,2.592508814483028,-0.6807899657614185,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
-0.586496572759928,-0.14753221279396625,0.8325718236422566,2.585336009635042,0.7170237093733219,1,2.592508814483028,-0.43133459752628867,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
-0.2606034164930837,-0.11708363492605023,-0.177967432863487,2.585336009635042,0.6028581065672681,1,2.592508814483028,-0.9302453339965482,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
-0.7494431508933501,-1.649710616602972,-0.6832370611163588,-0.265565630532523,1.9630597171422455,1,3.6248656302428266,-0.43133459752628867,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.586496572759928,0.028603340518524086,-1.1885066893692307,2.585336009635042,-0.01037427421953181,1,2.310956955639446,-0.6807899657614185,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
-0.586496572759928,0.028603340518524086,-0.6832370611163588,2.585336009635042,0.028768218171114763,1,2.310956955639446,-0.6807899657614185,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
-0.2606034164930837,-0.1899271226483374,0.5799370095158206,2.585336009635042,1.2421854822811667,1,2.686359434097555,-0.9302453339965482,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
-0.7494431508933501,-1.6467968770940804,-0.6832370611163588,-0.8853268566559067,-0.01037427421953181,1,1.0908989006505925,-0.6807899657614185,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.42354999462650583,-0.1899271226483374,-0.4306022469899229,2.585336009635042,1.8912984810927267,1,2.686359434097555,-0.43133459752628867,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
-0.7494431508933501,0.028603340518524086,-0.4306022469899229,2.585336009635042,0.5571918654448472,1,2.310956955639446,-0.6807899657614185,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
-0.7494431508933501,0.028603340518524086,0.5799370095158206,2.585336009635042,-0.2517529772951873,1,2.310956955639446,-0.43133459752628867,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
-1.0753363071601945,0.028603340518524086,0.32730219538938476,2.585336009635042,-0.01037427421953181,1,2.310956955639446,-0.43133459752628867,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
-0.42354999462650583,0.09995353674250436,1.0852066377686924,2.585336009635042,0.5571918654448472,1,2.123255716410392,-0.9302453339965482,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
-0.9123897290267723,-0.10251493738159279,-0.6832370611163588,2.585336009635042,1.284589849037701,1,2.4986581948685007,-0.6807899657614185,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
-0.586496572759928,0.24713380368538554,-0.4306022469899229,2.585336009635042,-0.3626567057353533,1,1.9355544771813373,-0.9302453339965482,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
-0.9123897290267723,0.24713380368538554,0.32730219538938476,2.585336009635042,0.6648337195191261,1,1.9355544771813373,-0.6807899657614185,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
-0.586496572759928,0.028603340518524086,-0.6832370611163588,2.585336009635042,-0.01037427421953181,1,2.310956955639446,-0.9302453339965482,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-1.0753363071601945,-1.632228179549623,-1.1885066893692307,-1.0505965169554756,-0.01037427421953181,1,0.3400939437343752,-0.43133459752628867,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.2606034164930837,0.2834098605710845,1.3378414518951283,2.585336009635042,1.3661367081848819,1,1.84170385756681,-0.9302453339965482,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
-0.7494431508933501,0.2835555475465291,-0.4306022469899229,2.585336009635042,-1.0182934532786876,1,1.84170385756681,-0.43133459752628867,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
-0.586496572759928,0.2835555475465291,-0.6832370611163588,2.585336009635042,-0.01037427421953181,1,1.84170385756681,-0.6807899657614185,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
-0.586496572759928,0.3199772914076727,0.07466738126294886,2.585336009635042,1.000806779205511,1,1.84170385756681,-0.6807899657614185,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
-0.42354999462650583,0.3563990352688163,1.0852066377686924,2.585336009635042,2.109844063607171,1,1.7478532379522829,-0.9302453339965482,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
-0.42354999462650583,0.3926750921545153,1.0852066377686924,2.585336009635042,1.3661367081848819,1,1.7478532379522829,-0.6807899657614185,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
-0.9123897290267723,-1.632228179549623,-0.6832370611163588,-0.8853268566559067,-0.01037427421953181,1,0.9970482810360658,-0.6807899657614185,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
-0.586496572759928,0.3928207791299599,-0.4306022469899229,2.585336009635042,0.27340879561265746,1,1.7478532379522829,-0.43133459752628867,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
-0.586496572759928,-1.632228179549623,0.07466738126294886,-0.5547875360567688,-1.1520303022800642,1,2.310956955639446,-0.6807899657614185,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.586496572759928,-0.11344146053993587,0.5799370095158206,2.585336009635042,1.7836566270184473,1,1.9355544771813373,-0.43133459752628867,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
-0.42354999462650583,0.24713380368538554,1.0852066377686924,2.585336009635042,1.4052792005755284,1,1.9355544771813373,-0.9302453339965482,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
-0.2606034164930837,0.24713380368538554,-0.4306022469899229,2.585336009635042,0.18207631336781505,1,1.9355544771813373,-0.43133459752628867,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
-0.42354999462650583,-1.632228179549623,0.5799370095158206,-0.6580810737439994,-1.7065489444808943,1,1.84170385756681,-0.9302453339965482,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
